fire_name,fire_year,fire_size_acres,closest_distance_miles,perimeter_points_count,closest_point
DOF 240 (2),1991,962.8671185671501,402.5933231503193,154,"(25.59126821387224, -80.60014153381012)"
BLOCK 2G1 (2),1991,431.9295797588712,409.8603050147998,133,"(25.43737470727007, -80.65106856373758)"
MVP (2),1991,314.4462700103719,354.172550944043,136,"(26.009081765201724, -81.33857904126361)"
DOF 120 (2),1991,309.86590945771104,399.34032981289744,89,"(25.64233764733828, -80.6090275706445)"
JERKTAIL (4),1991,190.2975762627484,618.0422556018661,30,"(37.229433669442656, -91.30912826764086)"
BROAD 1 (2),1991,180.72458575939675,395.85220504142364,58,"(25.47410709110874, -81.0251230705159)"
MM 42 (2),1991,161.84212485720485,356.68613658720903,49,"(26.159207600905482, -80.986880519245)"
BIG HOLLOW (2),1991,160.43511079638122,632.5570381939274,115,"(37.36346263208205, -91.51533610731967)"
FUNERAL (2),1991,148.25942798395047,591.5112860836629,63,"(36.94818738552771, -90.98142640845691)"
INGRAHAM 2 (2),1991,137.60865046187456,414.31012815749546,98,"(25.31396824265321, -80.73883888485508)"
PRINCESS (3),1991,122.16933969591588,625.0958570607797,82,"(35.98229822409741, -92.82115163505004)"
CLAREMONT (2),1991,121.6275679397033,545.8585790592896,57,"(37.91789537839523, -81.03853881613638)"
DOF 110 (4),1991,156.29134196953973,403.46233410812226,261,"(25.609987839002617, -80.54286725507129)"
MOONSHINE (2),1991,239.10518621219228,248.15189137080986,5,"(33.90732454718642, -85.47592451294798)"
ANOTHER (2),1991,113.59582161468629,353.97306209830066,37,"(26.07997919961045, -81.209764764436)"
LAST DAY (2),1991,92.61362168827044,225.42577374814016,5,"(33.38876202843029, -85.96028793365426)"
REYNOLDS BRANCH 2 (2),1991,81.47430685480498,224.5362460816161,5,"(33.30173941356501, -86.11992149878522)"
ALLEY (2),1991,68.08744519610885,355.2931914524192,58,"(26.1884006853033, -80.97842462283106)"
HYDRAULIC HOSE (2),1991,67.69515059397608,223.26505382642492,5,"(33.34084034097607, -85.98942526215406)"
WOOT (2),1991,64.59706795635236,357.1543551827682,40,"(25.957867598332673, -81.34167475009747)"
TEMPLEHILL (2),1991,64.38947865027319,478.99349042028535,104,"(37.21304201416967, -86.22016894677478)"
Peter's (2),1991,61.506346022999814,539.2167687185264,48,"(37.56633544971325, -80.31490964279625)"
DRY POND (2),1991,59.74620375416877,247.20858660375782,5,"(33.86735569005607, -85.57102389016323)"
CROSS OVER (2),1991,59.11399826151301,352.7791108431047,41,"(26.065516098807695, -81.27466723392388)"
LONE COW (2),1991,55.349557393813235,346.6296381693402,27,"(26.16240567848451, -81.28737957677252)"
10 MI 2 (2),1991,51.674112674054115,396.4198946340869,46,"(25.55979374366616, -80.8434365750282)"
1ST CREEK (2),1991,68.56903929138365,480.1446529510089,105,"(37.2288662393125, -86.22705586641558)"
HALF MILE2 (2),1991,45.12975535766576,366.65315603762434,113,"(25.974089806425425, -81.01033258753372)"
TWEETY 91 (3),1991,40.22023949343236,627.0678824522477,54,"(35.9867145266481, -92.86030797146223)"
TURNERWEST (2),1991,40.1004183679866,353.9906177730602,62,"(26.04275533927336, -81.27924956216907)"
WILLY21 (2),1991,40.2976250479453,224.65290696526543,5,"(33.36423373262955, -85.98790531075993)"
RACQUET (2),1991,36.00716274983977,358.32031544011426,33,"(25.93968074522029, -81.33930527998703)"
GLADE CR (2),1991,38.61643946995236,539.5561537582852,7,"(37.821847102170835, -81.04404364230221)"
Long Creek (2),1991,34.56694706093965,488.3532381607583,14,"(36.80773150203621, -88.01902367039646)"
SCUD (2),1991,34.358055113468716,359.1673452812431,61,"(25.935019190441057, -81.32058183047509)"
ROCKREEF (2),1991,32.714885151541175,405.3299026251949,149,"(25.46046958333113, -80.74863219097074)"
FOURTH (2),1991,44.995409953965144,356.8433246686604,31,"(26.01990132949925, -81.23154258723275)"
MANSCREEK (2),1991,28.12924627114933,554.2265584103214,21,"(38.02808358098912, -80.97328245053876)"
RACES (2),1991,25.977212207476793,371.9189482811273,22,"(25.90645344448723, -80.97043021789382)"
VICKERS (3),1991,24.552118205578232,619.7013042700619,44,"(36.123598957817876, -92.57653119350684)"
MARKER#45 (2),1991,24.472814184341445,357.61531222888306,17,"(26.168817866853328, -80.94345065462689)"
ANNA (2),1991,35.17488397343283,359.3656939786163,19,"(25.927734132430167, -81.32850357852975)"
DOF 01 (2),1991,23.859534242327967,404.8670290662085,25,"(25.566726329230928, -80.57490208606089)"
AIRPLANE 1 (2),1991,23.092014151700837,354.9457339831803,31,"(26.06138745876315, -81.21374720699609)"
HIGHLAND (2),1991,22.85969565987954,543.6201072058838,13,"(37.875688475047426, -81.01353730100722)"
STATE ESCAPE (2),1991,22.818055792848256,241.97732181741682,5,"(33.80960434979616, -85.49035129726323)"
WILSON CY (2),1991,20.915966420875044,357.1453530779549,23,"(26.1460725018757, -80.99569909826558)"
BOB'S (2),1991,20.7173210269646,367.7618183149447,25,"(26.017951334443044, -80.90061245480635)"
MUD LAKENW (2),1991,20.279430550499033,355.6560650125445,20,"(26.08929509767654, -81.14040772418272)"
STRIKE1 (2),1991,18.793861826386035,390.28927314678015,21,"(25.6518833051064, -80.86516771138619)"
WANNAHAVVA (2),1991,18.662991010104726,351.1971169002036,27,"(26.05900299148059, -81.33811238503655)"
10 MI 1 (2),1991,17.250347037301243,396.84386762141054,27,"(25.549660175940815, -80.84890101694845)"
JETPORT C2 (2),1991,24.34087705323478,373.8775771387813,23,"(25.906125069045768, -80.91165693285153)"
POWERLINE (2),1991,17.0999744548571,600.7691943707716,58,"(37.06279454952705, -91.07348150033918)"
5OCLOCK SH (2),1991,17.038127257498484,356.5562110809788,31,"(26.05331362138083, -81.17820110644574)"
Lick Hollow (2),1991,15.419356993485309,466.6635456513817,13,"(36.475697648194796, -87.96286830261603)"
CAT (2),1991,15.541331826586832,225.61608302655753,5,"(33.383752876444795, -85.97919696037323)"
SWEETHEART (2),1991,16.633028467189277,215.64783175154326,5,"(33.15608868013903, -86.11200835344866)"
POWERLINE (2),1991,13.018266576907434,540.1080425567172,15,"(37.78973727815747, -80.91222121750128)"
FRANK 3 (2),1991,25.400314887310955,360.92766087028696,28,"(26.08430344612542, -80.98950991570841)"
Briery Ridge (3),1991,13.851944248619358,622.9962384586926,51,"(38.442374652503396, -79.12201760500794)"
LOCKED TRUCK (2),1991,12.990647827201757,231.2022703858286,5,"(33.57899164898565, -85.702915627404)"
FLATSHOVEL (3),1991,10.402969264212365,617.3643071651396,20,"(36.02297597715619, -92.61584040421758)"
TURQUOISE (2),1991,9.687456902451434,362.1337231153947,21,"(26.04072502453942, -81.02939865791915)"
AIRPLANE 2 (2),1991,8.529204101903494,355.84379830746195,23,"(26.03877966984517, -81.2276926800485)"
PAD 2 (2),1991,8.445373418447344,367.96848202286077,43,"(26.00610675909294, -80.91477950433979)"
LPASTUREII (3),1991,7.697183118785355,617.177797588424,13,"(36.06763294245001, -92.57147980274786)"
DOGTROT (3),1991,7.60647144414992,618.2276126066423,40,"(36.03413703470559, -92.6249101971624)"
FAREWELL (3),1991,10.412113483900377,625.288606795938,28,"(35.95403374365657, -92.8496320238143)"
MILLCREEK (2),1991,7.338376596952308,539.9110241613229,11,"(37.852556837654085, -81.1289499972597)"
DAILY HOME (2),1991,7.260678628126583,225.41841610429017,5,"(33.36268007062242, -86.01987803414015)"
GOAT (2),1991,7.212804670545671,247.87301363825898,6,"(33.85717430159557, -85.64159694238874)"
SHAWNEE (2),1991,7.0491495706102,613.9433653430606,69,"(37.164031395788726, -91.2877051872666)"
Jackson Hollow (2),1991,6.456241972302031,472.7911229073137,16,"(36.58193167508057, -87.95023971647844)"
GARDEN GRD (2),1991,6.448999125878352,540.8896016213621,14,"(37.862373638187094, -81.11082428496871)"
HITT 2 (2),1991,12.023914160878633,221.31402436025232,5,"(33.24115513591533, -86.13323902682068)"
DOGWOOD (2),1991,6.023678779706528,388.75038574012166,29,"(25.69587469431445, -80.83305399258175)"
FOX (2),1991,8.955706933986914,243.01881201551163,5,"(33.81011869321053, -85.54644170272783)"
MOTORCYCLE (2),1991,5.987192254146951,220.29699771288014,5,"(33.19004052942279, -86.1997274762614)"
MARSUPIAL (2),1991,5.751728233172441,225.68290578842212,5,"(33.380406418864936, -85.98944019322124)"
LAYLAND (2),1991,5.250969178621679,546.0801505228815,11,"(37.899372847670946, -80.96576706828954)"
COLD NIGHT (2),1991,5.091602986479274,607.8339489547143,26,"(37.10532378281581, -91.20414027483608)"
PONDER (2),1991,5.067110803344774,232.69809296675695,5,"(33.52073242729414, -85.92541468984604)"
LOVE (2),1991,5.014818154729599,222.3488653673808,5,"(33.29249796287417, -86.06256493618373)"
COBBLER (2),1991,5.13906667756447,223.22075856762535,5,"(33.3561488247499, -85.95257455217778)"
CHICKEN BREAST (2),1991,4.907127753680162,238.53449424472993,5,"(33.7105059588591, -85.64960403770408)"
Archer Run (3),1991,4.882030401658738,596.3290461890418,15,"(38.10026374339032, -79.35094298157172)"
GLADECRK3 (2),1991,4.881353571579731,539.175643087824,10,"(37.81841764275589, -81.05224752878787)"
NAKED WHEEL (2),1991,4.86562204105431,226.90428678190784,5,"(33.505345725817556, -85.72085935002363)"
HILL (2),1991,4.855406879109473,223.3569282007613,5,"(33.34570807313008, -85.981775734294)"
WHITE SPG. (3),1991,7.963357844984757,625.0238313667252,32,"(35.96014055356878, -92.83864725263362)"
FIRE PRAIR (2),1991,4.76672013224951,349.31888560723223,16,"(26.10720218044102, -81.30600244129391)"
BIG JOHN (2),1991,4.541235926309477,609.5159410055526,30,"(37.16818204204077, -91.16442962515983)"
Braley Branch (3),1991,4.450102395291876,610.1793783590736,29,"(38.30126105744077, -79.28487230983863)"
HOUGHTON#1 (2),1991,4.070607736868526,370.95730319188976,9,"(25.970051563073593, -80.88800101156039)"
FIRST DAY (2),1991,6.898195968830646,227.0876978757066,5,"(33.40341690909825, -85.98927548499519)"
Bell Hollow (Valley) (2),1991,3.8456870838646644,598.65297298426,29,"(38.16858658948826, -79.41843419717523)"
SIG WALKER (2),1991,3.622602955079393,375.29259900032287,65,"(25.742669114276584, -81.17036952071406)"
Simmons (3),1991,2.9710167602271005,569.08929229367,37,"(37.795152929953474, -79.68437894194037)"
Palm Sunday (3),1991,2.9700496206087634,556.2405594983968,37,"(37.73320619987157, -80.03950392300762)"
ALTEERS (2),1991,2.88131152525256,553.3223568472446,11,"(38.0555329762045, -81.11512532074049)"
MCKENDREE (2),1991,2.8537551141457747,541.1953643974423,9,"(37.85616161476324, -81.07378535123387)"
GROUNDHOG (2),1991,2.7713222542206615,372.04239958110935,15,"(35.7819931767821, -83.17194549842661)"
TWO RIVERS (2),1991,2.7485928227054464,614.2271901699104,21,"(37.1826829088666, -91.27037188848158)"
BLUECIRCLE (2),1991,2.517691107502084,539.7406211586065,11,"(37.86698770947457, -81.1879488381717)"
GRANDVIEW2 (2),1991,2.4464762482962468,540.1224980244214,8,"(37.838802055564116, -81.07129270959352)"
IRISH MTN (2),1991,2.196038945504242,538.0546533599398,17,"(37.769153638819674, -80.94860079640816)"
FAYETTE (2),1991,2.1924079387303106,554.3269933731568,8,"(38.06340400253141, -81.0884865735149)"
PETER RIDG (3),1991,2.0658794261785176,624.6306894999365,24,"(35.91886201797704, -92.8652998616194)"
GRANDVIEW (2),1991,2.014688750873178,537.9140622891233,9,"(37.806550909922805, -81.07787315493565)"
FAT BOY (2),1991,1.9936622589004749,239.28803477417557,5,"(33.75279672059689, -85.54702435569592)"
WHIDDEN (2),1991,1.948459536788315,356.4127402954492,5,"(26.222001957083332, -80.89041070488885)"
BLAZER (2),1991,1.9442349541643895,234.7377057756089,5,"(33.6519206364445, -85.64866784406826)"
RATTLE 2 (2),1991,1.693497276206721,397.00502088339925,15,"(25.510022513187167, -80.9181399311783)"
CREWS (2),1991,1.5470014316126794,242.71875466667674,5,"(33.8234130656683, -85.48092329581839)"
SANGER (2),1991,1.5343346602466512,546.9438219249794,7,"(37.95390019127948, -81.10389184322702)"
GROUNDHOG (2),1991,1.5275376349109415,360.1387620267417,13,"(26.056358682095336, -81.06224121306727)"
SKEETER BRANCH (2),1991,1.5052044256440917,237.50050201690766,5,"(33.7098750331066, -85.59959751101276)"
TYLER 1 (2),1991,1.462293722539284,224.80947683576358,5,"(33.34707621958652, -86.03234710070872)"
Cravens Bay (2),1991,1.4593014437545402,499.3499572487207,11,"(36.94549149943661, -88.11950023338076)"
OAKEY INCIDENT G (2),1991,1.4572499309482032,249.85949163691168,5,"(33.926720172639136, -85.50118676297657)"
WHITE OAK (2),1991,1.4522650953361596,365.2285881214151,15,"(35.65454298016532, -83.00087842262423)"
SHIRLENE (2),1991,1.2293097207745474,230.07539403093455,5,"(33.474443535343156, -85.9354792348989)"
Festival (3),1991,1.1725654974897588,537.4824158049889,26,"(37.53970477160358, -80.31834519799646)"
Red Flag (3),1991,1.0278806120420028,622.6466882023389,18,"(38.47930146355157, -79.2192126250972)"
SIX PACK (2),1991,1.0228990611885262,361.71022462002605,44,"(26.032576013544617, -81.0567271683572)"
GEORGES (2),1991,1.022888334046475,369.38903276287436,44,"(25.8372546642761, -81.17818638243862)"
OAK LEAF (2),1991,0.9945489824781948,636.2921096948052,37,"(38.38060808708516, -78.5170660065022)"
PACMAN (2),1991,0.979200375655161,353.913603090828,12,"(26.056798084678412, -81.2550225180755)"
MAYO (2),1991,0.9549143125753387,229.444917263244,5,"(33.47526762277778, -85.90831221069843)"
FRED 2 (2),1991,0.9101909816443132,225.23335233355246,5,"(33.37779863108909, -85.97852007474975)"
Hess (3),1991,0.8490623298263432,637.6850804053743,28,"(38.60466439602387, -78.9370908258282)"
WONDERLAND (2),1991,0.8473904230617405,548.2135043389403,6,"(37.979504523944826, -81.12470147567514)"
CLUB MUDD (2),1991,0.820553894405338,376.4795722744086,42,"(25.831576570015283, -80.96521247001522)"
MINDEN (2),1991,0.8202808853171435,548.0273936639677,8,"(37.97863195465344, -81.13166375177885)"
EATON (2),1991,0.7716355059659782,475.33788267097486,361,"(37.18423732707696, -86.08905363791577)"
N. GEORGE (2),1991,0.6946671621361669,364.8222249546423,39,"(25.93284777453637, -81.14236102340543)"
Jackson Cemetery (2),1991,0.6471228149411132,468.55937809320227,10,"(36.531890944255096, -87.90479346355504)"
ROCK ROAD (2),1991,0.6307878294915106,368.229980275885,39,"(25.971335222268017, -80.96740374582335)"
GRASS (2),1991,0.6307703590000752,355.5230966655357,39,"(25.993898392022757, -81.32417721831682)"
BRIARPATCH (2),1991,0.5816952281285441,216.27690543833998,5,"(33.17477139205583, -86.09596546842903)"
2ND CREEK (2),1991,0.5490176939713907,481.1121603366845,361,"(37.242701543468776, -86.23020737690855)"
MEADOWS (2),1991,0.5457256017773646,555.3711522341777,8,"(38.073158628150935, -81.06640402587246)"
BRUSHPILE (2),1991,0.517982777325739,223.442089532926,5,"(33.402664619069, -85.84849538444767)"
RIGHTPLACE (2),1991,0.4972958352159963,646.9748217489478,37,"(38.52416877126653, -78.43699700010119)"
RAPIDAN RD (2),1991,0.497285149367267,646.4446315067614,37,"(38.50402242181332, -78.41506800710208)"
HALF MOON (2),1991,0.49020617007174266,245.17707749357638,5,"(33.828854064651445, -85.59679127284794)"
ADAMS GAP (2),1991,0.4808302665405342,223.83805601125144,5,"(33.40151239391566, -85.86734546565627)"
Trailer (3),1991,0.4336168859572072,588.9986939900123,25,"(38.16761355050474, -79.79507152585765)"
CLEAR FORK (2),1991,0.4310646039318918,363.9106002587507,8,"(35.71812396650098, -83.6706358782064)"
BARBED WIRE (2),1991,0.37135315804157476,221.9094580304721,5,"(33.380222072798375, -85.84305115839538)"
FRALEY (2),1991,0.3645425889465863,551.2274262044959,8,"(38.00199919910617, -81.04191636871683)"
TURKEYSPUR (2),1991,0.34831698357010094,540.4217637431302,9,"(37.840476620982585, -81.06137792945921)"
TYLER 2 (2),1991,0.34160766445199575,225.43596243518385,5,"(33.35189332608968, -86.04453121957715)"
CHILI (2),1991,0.3304753752289464,243.10061989994574,5,"(33.79649936588749, -85.59831565259509)"
MINDEN2 (2),1991,0.32242065011257726,548.3780627711648,7,"(37.9769379441473, -81.10698050227504)"
MAYS (3),1991,0.4055866426435017,621.1926653851478,361,"(35.96967585976092, -92.74690240839581)"
Dog Graves (3),1991,0.29194258112488675,619.8581302197273,14,"(38.40250663270154, -79.14988928722346)"
WARMUP (2),1991,0.2806429735662428,541.493487018776,5,"(37.87464907977011, -81.12086866308645)"
MILL CREEK (2),1991,0.28037228963143607,543.0397898509954,7,"(37.89353505404373, -81.10373119261872)"
ROCKY (2),1991,0.2783895363328915,222.78234581704956,5,"(33.348613918267546, -85.95347570142073)"
CHECK (2),1991,0.27723068477693263,223.2316760481036,5,"(33.35881637610079, -85.94676084800128)"
KATIE HOLL (2),1991,0.2283624899624202,363.3249786631891,9,"(35.70621064960031, -83.62886166323477)"
OC0NNOR (2),1991,0.21435363638648555,358.6151062786507,37,"(26.005540851971148, -81.20235799058985)"
STEPSIDE (2),1991,0.20174740124319038,377.2834040015106,37,"(25.84399603310928, -80.91831471360283)"
GOVE (2),1991,0.20174691175734089,382.28298516109953,37,"(25.747153615210305, -80.93935597345352)"
SLOSH (2),1991,0.20174288546101313,365.0678344910663,37,"(25.86447956140969, -81.2658747406137)"
VENTURI (2),1991,0.1988745611424506,646.7639952305468,37,"(38.518540870715064, -78.43300305343762)"
CAMP 13 (2),1991,0.18949055193130346,377.5294065087449,7,"(25.816309050829087, -80.9605086014418)"
Briery Dam (3),1991,0.17500983650523824,622.5329989033727,24,"(38.45133369103816, -79.15962768908861)"
LITTLESPOT (2),1991,0.1639150085447745,357.6709199084862,37,"(25.955840350252107, -81.32865534072)"
ROMEO (2),1991,0.12609168646971322,379.05399151332085,37,"(25.825839393389458, -80.89675481515995)"
CHEESE (2),1991,0.1260911432678492,369.0210708597931,37,"(25.86678313839522, -81.13355326962304)"
BUGGY CLUB (2),1991,0.12608960812602435,354.2820710100476,37,"(26.050977118143294, -81.25430140732006)"
WIREDOWN (2),1991,0.11348292137742076,381.3697247759999,37,"(25.801581489460016, -80.86949004822851)"
LARKINS (2),1991,0.11348252342327168,376.54711448125676,37,"(25.846585253329884, -80.93614214148523)"
L. MARSH (2),1991,0.11348180650837117,348.3484282310431,37,"(26.21739643052243, -81.1348924880833)"
CONTINENTL (2),1991,0.11348100452365953,346.95960565131696,37,"(26.18129148468237, -81.24213023297207)"
HOTROD (2),1991,0.10979005968565582,541.8469517050721,6,"(37.87422415305325, -81.10077248556627)"
TYLER (3),1991,0.1015256203187431,621.7825583386659,361,"(35.97218659719188, -92.75760726650778)"
FIRST (2),1991,0.10087194425790472,364.86339963118905,37,"(25.879700911372606, -81.24266188461935)"
