fire_name,fire_year,fire_size_acres,closest_distance_miles,perimeter_points_count,closest_point
JOHN BETHEA ST FOR STEVENS AC (1),2018,10554.887001119283,118.48105912507958,99,"(30.454975000122666, -82.26460333273735)"
BRUSHYCREEEK - FY18C54_55_56 (1),2018,9152.1704070744,642.3660360338117,782,"(31.3631786369365, -95.01815124753347)"
NO BUSINESS (1),2018,4664.838842026721,503.979597354384,260,"(37.22167975482976, -80.90927626191026)"
LK GEORGE ST FOR STEVENS ACRES (1),2018,3817.0589393246637,185.07888989029243,277,"(29.20246033000409, -81.52633311702243)"
LK TALQUIN ST FOR STEVENS ACRE (1),2018,3443.219618907374,30.192197119095237,65,"(30.285333122379868, -84.7136198564776)"
CAMPCREEK - FY18C16_17_18 (1),2018,3407.59691608537,649.8521197851637,131,"(31.525314364178026, -95.1344773214723)"
FIVE FINGERS - FIVE FINGERS RX COMP 30&42 (1),2018,3434.5538967916204,591.4273387219225,170,"(31.14285643220355, -94.16748740158093)"
Gene Rush Cooperative Burns - 19 Lick Creek (1),2018,4567.590285580276,630.8688691561615,558,"(35.9675121294197, -92.95919639423897)"
Middle Current - 18 Stegal Mountain (1),2018,3612.3441932898418,604.6400703345306,160,"(37.06570258647524, -91.17236575472337)"
RX BURN ROSES MOUNTAIN (1),2018,2886.9479258747215,398.57704157602245,202,"(35.8701782229231, -81.81689453116537)"
BROADDUS - INDIAN CREEK RX (1),2018,2869.500602872978,597.1389607476488,1395,"(31.262186086046423, -94.25828749887371)"
FREMONT - HOG HOLLOW (1),2018,2780.7418315181567,590.139627582172,1397,"(36.86039650716424, -91.06155888556478)"
KM - KM_32 (1),2018,2739.758720908897,646.7180693541961,597,"(34.78014889292403, -94.10374200520961)"
APALACH BURN UNIT 71 (1),2018,2726.636352689282,51.79459457082719,1434,"(30.114337873032262, -85.01944170444759)"
UNNAMED (1),2018,3370.154342551406,286.11407080084086,513,"(31.08065401337598, -89.00623080548147)"
BOLES FIELD - BOLES FIELD RX BLK A (1),2018,2516.0492182822554,583.0251085892048,232,"(31.787796840601786, -93.96906663284534)"
LALCR-FY18-Lacassine - LALCR-FY18-RX-Marsh and Prairie (1),2018,2508.3401097506708,514.2219611658239,63,"(29.984284691264627, -92.8308107085498)"
HAZEL CREEK BURN PLAN - MUD CREEK CFLN FY 18 (1),2018,3942.329246314688,642.374035118437,1642,"(34.83366335825941, -93.98926527285998)"
SCOTTSIDE - SCOTTSIDE FY 18 RX (1),2018,3219.0516389549684,646.3968743800539,4,"(34.964859214244846, -93.9914579755256)"
JOHNSON CREEK #3 RX BURN - JOHNSON CREEK #3 RX BURN 2193 ACRES (1),2018,2265.234176719796,648.5105242454089,163,"(34.70716248479994, -94.17836109281204)"
TRAIL RIDGE CWKV BURN - TRAIL RIDGE FY'18 (1),2018,2189.5283069059983,296.47720936007374,1730,"(34.74358770490422, -83.77394960973889)"
RXBURNC006 (1),2018,4531.229489012053,521.7483019968574,526,"(34.95943854212646, -77.04159448519367)"
MSMSR-FY19-REFUGE-PRIMARY - MSMSR-FY19-RX-WUI (1),2018,2152.1361171497106,262.66956573374495,172,"(30.42514408335774, -88.65096124381941)"
RXBURNC038 (1),2018,6197.773436664752,511.1546646825565,977,"(34.83039441152559, -77.16055956771208)"
FY15-FY20_BC_WUI - BC_WUI_19 (1),2018,2254.807299846542,346.4574282199335,7,"(26.306667190593068, -81.03814297053201)"
INBOR-WUI - INBOR-FY19-RX-WUI (1),2018,1977.8747178214455,589.0399838129966,174,"(38.94811816698168, -85.44670826783883)"
RX BURN- CPT 121 (1),2018,1942.297590840278,99.07637807520979,580,"(30.520698501241622, -82.59069030330124)"
COMPARTMENT 129 (1),2018,3208.262667548384,228.80381269739476,16,"(32.77317891564042, -87.03498322873675)"
RAGTOWN - GOBER HILL NORTH C36-45 (1),2018,4135.559178552807,576.8570181729017,2528,"(31.68597775571877, -93.87663527910262)"
LOGGERSLAKE (1),2018,1831.550353603473,623.211627948403,115,"(37.37544316504899, -91.24902312888528)"
No Fire Name Provided (2),2018,3969.868385192272,261.959029423746,5,"(33.78811989889399, -82.08966405919017)"
FREMONT - WINDES CREEK 2 (1),2018,3162.7021160855875,601.0638429015944,982,"(36.955126411763715, -91.22361144349495)"
PINEKNOT - WOLF POND (1),2018,8164.549750152633,593.4964495546402,1664,"(36.90312346004613, -91.09357193855273)"
LONGLEAF - FY18C101RXBURN (1),2018,1685.6039470253036,638.8566046633287,123,"(31.120960636216317, -94.9689012210169)"
COLDSPRING - C-111 PB (1),2018,1662.8220825679316,645.317927316584,306,"(30.450469690922326, -95.06743554728529)"
KRD CUNNINGHAM BRAKE UNIT - C-17 (1),2018,1651.5775279564436,527.1675346187516,193,"(31.53926431019752, -93.04706140141272)"
WAKULLA ST FOR STEVENS ACRES (1),2018,1567.9785367776333,11.920918906889256,285,"(30.288697602798567, -84.27834997242762)"
PACE GAP - PACE GAP-A (1),2018,1524.4528489436539,315.9781721448123,1460,"(35.037743207801874, -84.56299324290252)"
UNNAMED (1),2018,2317.926167834851,334.74157660214104,403,"(32.28103184067998, -89.50095156527352)"
ACWMA - FY18C121RXBURN (1),2018,1440.2452866598387,631.8742678546758,297,"(31.155096615657737, -94.85001603275435)"
FLFPR-FY18-Panther East-A - FLFLR-FY18-Rx-C36 (1),2018,3686.398667637738,341.08141824140523,527,"(26.199212266624816, -81.39448990849202)"
PB BAYOU L'IVRGNE - C-42 (1),2018,3560.286602699258,525.0284393289452,243,"(31.46784748174092, -93.01878387645323)"
MALAUDOS CREEK BURNING UNIT - COMPARTMENT 29 BURN (1),2018,1385.8046167503742,524.8926184494002,66,"(32.02092369684973, -92.93203064221477)"
BEAR BAY (1),2018,1352.7517200995856,150.54175824028164,49,"(31.09484148483428, -86.67184890683694)"
COMPARTMENT 170 - C170 (FY18) (1),2018,1338.6027910496405,329.538942156101,518,"(33.08709488072882, -79.57015530504844)"
PB KISATCHIE - C-31 (1),2018,1636.1095350837631,535.8503660072635,145,"(31.460748959337085, -93.20354757790768)"
RXBURNC028 (1),2018,2847.244718208401,515.0792499289503,913,"(34.749658728102325, -77.01280913313025)"
PIPELINE NORTHWEST - COMPARTMENT 015 (1),2018,1357.9342249815688,255.08213855133266,25,"(32.98279282593084, -87.42075761328375)"
RUSSELL MTN (1),2018,1375.0083754251089,311.7151950567729,829,"(34.89106453988495, -83.17333573962176)"
INDIAN LAKES SSF STEVENS ACRES (1),2018,1276.5213032159136,154.73889565080225,324,"(29.28433439869967, -82.05336605778737)"
KV UNIT FOR 2020 (1060 ACTUAL ACRES) (1),2018,2621.287683230048,318.58194635685857,189,"(34.48507736517472, -81.56532143047556)"
MENDENHAUSE CREEK BURN UNIT - COMPARTMENT 57 PBURN (1),2018,2294.651120960464,514.8034405557273,149,"(31.900726189994607, -92.78089485990064)"
No Fire Name Provided (2),2018,2174.368097829934,270.42827472563323,252,"(33.930978428400756, -82.0949280383847)"
BULL SPRINGS RX BURN (1),2018,2459.56153345433,635.4607347652734,376,"(35.18742097133745, -93.63626541605986)"
COMPARTMENT 275 - FY18 (1),2018,2283.855797330418,334.1367324527451,117,"(32.05294185585017, -89.58340546022875)"
PB LITTLE KISATCHIE - C-60 (1),2018,1182.921611241659,531.3809771547008,105,"(31.394196056608138, -93.13422240300353)"
PB MORA - C-70 (1),2018,1172.9675475063473,520.1333805320959,264,"(31.3981122666142, -92.94285515781041)"
NORWOOD - NORWOOD COMP 2 RX (1),2018,1129.7308288159559,594.6934374927564,47,"(31.43836646193351, -94.20493674945284)"
NCPOR-FY18-A - NCPOR-FY18-RX-South Pungo (1),2018,1412.8941404211091,571.1460666754747,87,"(35.66229971262535, -76.5804121732603)"
BURN BLOCK 136 (1),2018,1958.8964682157052,400.2199495560774,863,"(33.924673938008524, -89.73476582496735)"
Middle District RX - 19 Cash Bend (1),2018,1086.683018311133,623.5275426155581,5,"(35.96263543083778, -92.80393530093818)"
BUTLER KNOB - BUTLER KNOB-C (1),2018,2711.3780011603417,335.04474378041584,2659,"(35.32143493515114, -84.16647259386504)"
HOMOCHITTO BURN BLOCK 39 (1),2018,1077.816126314485,416.8647469268395,632,"(31.292277874046707, -91.20013353025331)"
COMPARTMENT 220 - FY18 (1),2018,1897.9138089905546,324.1308395801766,597,"(32.1720688207152, -89.35522762351864)"
CAMP LIVINGSTON BURN UNIT - COMPARTMENT 82 (1),2018,1263.9608885442724,485.8543289138375,137,"(31.4931824346306, -92.34886397796929)"
COMPARTMENT 042 - NEW EAST END (1),2018,1056.7622584632488,238.0710869849436,262,"(33.74255554189825, -85.51732663262315)"
2018RXPROGRAM - BURN BLOCK 7205 (1),2018,1053.9562816971727,290.9071601039638,232,"(30.951440937815615, -89.10435062667008)"
No Fire Name Provided (2),2018,1718.1938288786096,277.4137187307775,113,"(33.994330967823544, -81.98080785936334)"
RED HILLS - RED HILLS RX BLK D (1),2018,1035.8506506772483,572.2323734457681,242,"(31.470036147015012, -93.82088119034375)"
COMPARTMENT 124 - COMPARTMENT 124 RX EAST (1),2018,1014.6220577083251,521.7658125953803,202,"(30.985373950037026, -92.99820244910063)"
UNNAMED (1),2018,1388.9485826769883,497.4070149021733,424,"(31.15718264520762, -92.57811409637614)"
No Fire Name Provided (1),2018,1001.7474062109527,261.16169467238007,620,"(33.79889198298964, -82.14122525184021)"
RXBURNC023 (4),2018,5367.546026433176,515.2690543174248,372,"(34.71457271888627, -76.98141724344019)"
KEY MILL (2),2018,1185.6928143475968,318.1156342154008,200,"(34.31509803036602, -87.24488933033972)"
RXBURNC031 (1),2018,3073.504265106398,511.50886635114097,716,"(34.715437104831864, -77.06069956222454)"
PB BAYOU L'IVRGNE - C-24 (1),2018,914.6382243235327,526.8712197111591,117,"(31.49931799539931, -93.04664853252771)"
2018RXPROGRAM - BURN BLOCK 7307 (1),2018,1716.2177314377816,292.88277330759826,592,"(30.98040010571841, -89.13448996210705)"
BANNISTER - BANNISTER WEST COMP 23 (1),2018,912.6910882388288,594.1250194575066,27,"(31.316831505307757, -94.20402826950827)"
CENTERVILLE - FY18C104RXBURN (1),2018,900.2625535749393,641.5869432155276,242,"(31.159188109583777, -95.01388543625978)"
UNNAMED (1),2018,888.7265832969039,279.14852153254583,767,"(31.464660305236663, -88.80571834452219)"
COMPARTMENT 35 - FY18 (1),2018,876.4664988984086,345.86128155655604,119,"(32.38843594790941, -89.65611352943266)"
MINNINGHAW - MINNINGHAW SOUTH (1),2018,874.8465684061996,630.4461861797938,783,"(37.46160333371081, -91.32567333352385)"
VAGDR-Hazard Fuel Reduction - VAGDR-FY19-Rx-TNC Support (1),2018,1583.9529255055168,605.9101471418052,94,"(36.9283210989976, -77.11680431649265)"
No Fire Name Provided (3),2018,2722.185083964972,367.39450572468144,1262,"(34.00962482329102, -88.9330953633005)"
MCGEE BEND - BLACK BRANCH RX BLK B (1),2018,866.1319198603002,591.6066876154406,81,"(31.031073682869355, -94.17421602693074)"
BEARCAT PHASE 1 PRESCRIBE BURN - BEARCAT PHASE 1 PRESCRIBE BURN - NORTH HALF (HAND BURN) (1),2018,859.1796261412499,625.2877889008237,511,"(35.84585796193764, -92.94056131780627)"
INMAN FIELD (1),2018,837.7191010628264,311.673546564628,228,"(34.221261220979265, -87.21072154984088)"
WELAKA ST FOR STEVENS ACRES (1),2018,828.3317120429111,169.3630208612932,219,"(29.47564655769691, -81.66207026392284)"
ODEN BIG BRUSHY RX BURN (1),2018,900.2766709348576,627.9871582692208,249,"(34.65100525768872, -93.81345536857242)"
UNNAMED (1),2018,814.7982357849495,273.4291129422445,137,"(30.553350466306444, -88.833186875288)"
517 - FY18C22BURN (1),2018,808.7215544230552,648.9735574235189,182,"(31.482761341320224, -95.12262979691111)"
4H OLD GROWTH (1),2018,805.2901132327474,614.970925006858,368,"(34.6205405956869, -93.57861930489833)"
BENTON COUNTY - COMP 11 (1),2018,804.8997235948987,411.98783009100185,380,"(34.8529993527464, -89.04703800685125)"
BEECH CREEK (1),2018,785.8682212266342,319.26661973964815,148,"(34.299692685347004, -87.30734994583706)"
C-48/372 (1),2018,784.8901447106624,496.06442201299797,202,"(31.082312968668603, -92.56015206147563)"
FY18 WYDEN (1),2018,4049.5880332382017,255.35799863712117,14,"(33.648501472856296, -82.03122787977598)"
2018 ROAD BURN (1),2018,752.1777046314262,610.8776842247357,245,"(34.74558049959917, -93.42570219949089)"
COMPARTMENT 17 - FY18 (1),2018,750.3981307684969,347.48914359943353,234,"(32.43171242191152, -89.66605741115025)"
LEE RX BURN (1),2018,748.5219242254615,633.388375975175,309,"(35.23010228957259, -93.566472996931)"
ROCKHOUSE (1),2018,1169.5543018457195,309.34860952035325,356,"(34.09091403264545, -87.35929441936058)"
PANTHER MOUNTAIN RX BURNS - PANTHER MOUNTAIN RX BURN BLOCK 1 (1),2018,738.549787190909,595.8618207327294,149,"(36.047698020175474, -92.11214223745351)"
DEVILS BRANCH (1),2018,1718.0607660059711,315.43550801373146,2039,"(35.02524802640508, -84.64623911673417)"
BREEZY HILL BURN UNIT - C-33 RX BURN (1),2018,872.6580661195575,491.8270488176338,158,"(31.671950496129313, -92.42530648406597)"
BLOWOUT MOUNTAIN RX BURN (1),2018,717.3895998087755,627.551592542082,104,"(34.68079269424449, -93.78833961225163)"
SUGARLOAF RX BURN - SUGARLOAF TOWER ROAD RX (1),2018,1058.2768227149893,599.96683303685,33,"(36.07954663996328, -92.17454813613351)"
ARFSR-FY18-RX A - ARFSR-FY18-RXA-Bolding House South (1),2018,706.2760184876422,500.5538292012919,168,"(33.08965516670257, -92.18099404011245)"
VABBR Back Bay Marshes - VABBR-FY18-RX-BBR Marshes (8),2018,893.4064185524176,640.9063387774839,67,"(36.64928562367971, -75.94873281083285)"
SEED ORCHARD INTERIOR & BUFFER (1),2018,690.0703465310943,611.8017005331692,56,"(34.549850955812914, -93.55716556986498)"
LAKE CHARLES - LAKE CHARLES NORTH (1),2018,1397.009712798283,162.96791458221958,8,"(29.270986787002567, -81.90297842370384)"
Middle District RX - 19 Slay Branch (1),2018,680.1337825965996,624.6701877342854,78,"(35.95538731211387, -92.83503194194058)"
COMPARTMENT 42 - FY18 (1),2018,1316.778884223344,337.67775805793156,393,"(32.365817164135024, -89.5162804821219)"
COMPARTMENT 75 - C75 (FY18) (1),2018,673.6427422001344,318.82699858087915,254,"(33.194686947993404, -79.87662060716143)"
ALAMO 11 (1),2018,669.9497167135139,601.2167012588152,360,"(34.43784719489552, -93.41525868721934)"
OK-NORTH CANEY (1),2018,669.5350238065853,645.1024134361635,82,"(33.8555499609098, -94.5137007179462)"
No Fire Name Provided (2),2018,880.5902430437022,253.17534340656877,7,"(33.68895744896613, -82.18988654958838)"
STORM CREEK B - COMP 16/ STORM CREEK B (1),2018,1303.8814098918308,467.56388239535653,744,"(34.5950105170084, -90.60439620850109)"
SCCRR-FY18-RX-CSNWR-WUI-A - SCCRR-FY18-RX-COMP-20 (1),2018,650.6737720362586,360.6175001968124,103,"(34.4903238296512, -80.30965418868388)"
RX BURN- CPT 19 (1),2018,645.1872709855996,98.13271824281979,645,"(30.38479448770374, -82.60846251982788)"
FISH CREEK RX BURN - FISH CREEK RX BURN IGNITION UNIT 1 (1),2018,1052.0275157746942,444.33973729027457,326,"(36.906984780692355, -84.30120835464187)"
COMPARTMENT 83 - FY18 (1),2018,1000.6996572294586,326.75580262317465,235,"(32.282078650834045, -89.35441156775073)"
COMPT 927 RX - POCKET 2 BURN FY'18 (1),2018,1003.9999920893296,287.0346331187704,184,"(34.56705662777083, -85.07108083513636)"
VAGDR-Hazard Fuel Reduction - VAGDR-FY19-Rx-DCR &amp; DCR NH Support (1),2018,615.3384898111078,597.3386290517568,202,"(36.57392323861163, -76.90601429989528)"
ROBERDO (1),2018,921.9383565498669,417.81513989169025,199,"(35.32243253805805, -79.95400190111116)"
COMPT.  582 RX ONLY - TURNER CREEK (1),2018,703.1998339095193,283.6826912297884,298,"(34.57545578028125, -84.12298636839498)"
BURNING RENEW 308/309 (2),2018,607.809800101304,260.55827369485013,309,"(33.73991345262031, -82.0382918913063)"
JONES ,2018,882.5619756546871,190.157415550343,236,"(33.20221637669396, -83.88449930826735)"
GAOKR-FY18-RX-Alpha - GAOKR-FY18-Rx-1600 (1),2018,600.5460897509503,104.56214756220271,87,"(30.626515303915905, -82.50688620753576)"
GOLDEN ROAD #4 (1),2018,1077.4714355351637,621.5995137154911,287,"(34.31943254490423, -93.86701322343968)"
PINE HILLS - PINE HILLS NORTH (1),2018,597.6645106621462,571.3870815782298,654,"(37.542746903379744, -89.43108627560908)"
GAPDR-FY18-Alpha - GAPDR-FY18-RX-25A/25B/25C (3),2018,944.0151584965461,184.9907976838151,73,"(33.10197647012531, -83.68984478014728)"
COMPARTMENT 029 (1),2018,575.286185197358,498.60354783364585,155,"(31.209662607766816, -92.59452236198815)"
OLD GROWTH RESTORATION BURN (1),2018,570.8340009999688,428.03734463849753,113,"(36.41349285402387, -82.13745007155217)"
MILLER COVE (1),2018,569.2646361264718,325.73855789613634,642,"(35.186582702366685, -84.31997304668069)"
DRY PRONG COMPARTMENT 64 - PB C-64 (1),2018,565.053986010806,499.1961440195205,128,"(31.55097564441048, -92.56877133995711)"
BEAR WALLOW RX BURN (1),2018,562.8706733222058,449.1696701319626,186,"(36.97619859407214, -84.38476145212435)"
WOLF KNOB RX BURN (1),2018,557.6617329398972,339.70003304788406,218,"(35.33063941735991, -83.34916322446765)"
TXAHR-Anahuac East - TXAHR-FY18-RX-East Bay (1),2018,548.7493606387713,611.5171615226894,56,"(29.609424656377886, -94.40997197944809)"
TXAHR - Anahuac West - TXAHR-FY18-RX-Gator Marsh West (1),2018,543.9221203316422,620.797286639994,13,"(29.587453437952917, -94.5621203144628)"
COMPARTMENT 1 (1),2018,523.2318357042268,258.29128980956216,384,"(33.00991290574477, -87.4661500722963)"
No Fire Name Provided (1),2018,516.628185443151,256.42343971649854,355,"(33.730480946281965, -82.16320274041155)"
HOUSTON (2),2018,593.4078284272076,308.4333932611577,448,"(34.1136442491103, -87.29553715842279)"
COMPARTMENT 22 - POTTER MTN (1),2018,1648.003817732152,241.85683175932414,273,"(33.78714380637985, -85.56467811432668)"
COMPARTMENT 239 - TYLER WEST F (1),2018,3603.867095892164,223.72257692544747,1304,"(33.331551715688796, -86.02706744967725)"
PENNANT BAR - PENNANT BAR NORTH (1),2018,905.209383866276,540.9564784290037,128,"(37.38068277434391, -88.6975605061531)"
No Fire Name Provided (1),2018,483.7024377341546,359.1980249852799,187,"(33.914192147612795, -88.84312571025376)"
HORSE COVE GAP - HORSE COVE GAP-B (1),2018,482.1540790275835,411.8363979195713,158,"(36.230499669216194, -82.39769273068578)"
WILLIANA COMPARTMENT 59 - PB C-59 (1),2018,476.48071445343334,493.1062584948615,419,"(31.577916792219373, -92.46115235655229)"
C.1811 - BOKHOMA (1),2018,471.02563582601636,649.5425102171415,55,"(33.80872765821888, -94.61343482179939)"
COMPARTMENT 112 - C112 (FY18) (2),2018,862.7538770553385,311.6670758823711,654,"(32.96064552422407, -79.83944511780852)"
USMC OAK GROVE (1),2018,465.6368333413621,513.7836586700648,43,"(35.02026108398924, -77.26512212724502)"
INMAN CREEK (1),2018,956.6841199270731,311.08479693056097,325,"(34.1941028200471, -87.23975605304565)"
WYLIE KING - WYLIE KING 4 (1),2018,1055.9071484377662,575.9077100966822,4,"(36.91956549837069, -90.60004078890384)"
PRESCRIBED BURN (1),2018,843.4949438780316,149.80589034476066,181,"(31.032386962370573, -86.679030507713)"
C242 (FY18) (1),2018,453.7179033525887,262.8667184328782,524,"(33.93671409907063, -82.40234461236845)"
MILLER CREEK (2),2018,451.2054540972159,152.98451938160278,34,"(31.049073083057756, -86.72934678896769)"
SALE AREA BOUNDARY (1),2018,446.73422726906557,535.8066823614452,108,"(31.50670360898306, -93.19788760417859)"
HOUCK CREEK (1),2018,893.1469275848502,237.5971064923959,682,"(33.710345945586205, -85.60297528454706)"
CAVE HILL/DENNISON/STONEFACE - CAVE HILL NW FS (1),2018,466.78269882710447,552.0846407984473,156,"(37.68189280375279, -88.42015780549454)"
MARSH CREEK (1),2018,437.2872759909778,431.30636799387605,223,"(36.71736558316759, -84.36600081841983)"
GAPDR-FY19-Alpha - GAPDR-FY19-RX-22B (1),2018,431.63301438954545,185.74718050299157,397,"(33.12382799802381, -83.76437690073192)"
2018 PHILLIPS ORCHARD BURN (1),2018,429.7416287118312,595.49750918959,435,"(34.67220089401084, -93.16808150492767)"
COMPARTMENT 12 - COMP 12 (1),2018,688.0255575167927,159.80325846221544,322,"(32.47324554129216, -85.59405550823624)"
